candidate_id,final_score,signal_score,career_signal,skills_signal,strong_hits,medium_hits,assessment_bonus,recruiter_bonus,assessment_count,assessment_avg,assessment_max,saved_by_recruiters_30d,recruiter_response_rate,open_to_work,last_active_days,notice_period_days,years_of_experience,current_title,current_company,is_honeypot,honeypot_reason,consulting_only,exp_inflation_level,exp_inflation_gap_yrs,exp_inflation_evidence,has_degree_mismatch,has_deg_duration_anomaly,deg_duration_evidence,has_anach_institution,anach_inst_evidence,has_dur_contradiction
CAND_0047302,104.78,4.0,0,4.0,,,56.32,53.95,4,62.9,75.8,21,0.62,True,115,30,7.6,Software Engineer,Wipro,False,,False,none,0.18,,False,False,,False,,False
CAND_0007046,104.74,3.8,0,3.8,,,32.14,64.8,1,46.9,46.9,25,0.77,True,64,30,5.3,Analytics Engineer,Wayne Enterprises,False,,False,none,0.22,,False,False,,False,,False
CAND_0006757,104.68,0.6,0,0.6,,,54.98,60.55,3,67.2,80.5,27,0.44,True,109,30,5.4,Senior Software Engineer,Unacademy,False,,False,none,0.07,,False,True,'M.Sc' at 'NIT Surathkal': claimed 5 yrs (max expected 3); 'M.Sc' at 'IIT Kharagpur': claimed 4 yrs (max expected 3),False,,False
CAND_0030207,104.56,49.8,45,4.8,collaborative filtering,ranking|recommendation,44.35,67.85,3,52.5,56.8,30,0.52,False,92,90,4.0,Data Scientist,PhonePe,False,,False,none,0.0,,False,False,,False,,False
CAND_0092839,104.48,1.2,0,1.2,,,36.58,66.7,1,54.3,54.3,29,0.77,True,80,30,7.5,Analytics Engineer,Meesho,False,,False,none,0.0,,False,False,,False,,False
CAND_0043693,104.46,8.0,0,8.0,,,52.36,42.85,1,80.6,80.6,9,0.78,True,28,120,6.7,Data Engineer,PolicyBazaar,False,,False,none,0.03,,False,False,,False,,False
CAND_0019096,104.44,6.0,0,6.0,,,52.78,56.0,1,81.3,81.3,20,0.74,True,39,90,7.9,Data Analyst,Nykaa,False,,False,none,0.15,,False,False,,False,,False
CAND_0082777,104.38,15.0,0,15.0,,,25.6,52.95,2,29.1,29.8,18,0.53,True,63,30,8.7,Mobile Developer,TCS,False,,False,none,0.2,,False,False,,False,,False
CAND_0085962,104.27,4.8,0,4.8,,,44.8,56.95,3,48.2,67.6,26,0.44,True,58,30,4.0,Analytics Engineer,upGrad,False,,False,none,0.0,,False,False,,False,,False
CAND_0043676,104.24,3.2,0,3.2,,,52.38,35.25,3,60.5,80.9,2,0.65,True,112,30,6.1,Senior Software Engineer (ML),Observe.AI,False,,False,none,0.1,,False,False,,False,,False
CAND_0063585,104.17,68.6,45,23.6,collaborative filtering,ranking|recommendation,39.1,74.6,1,58.5,58.5,44,0.34,True,30,120,3.1,AI Research Engineer,Observe.AI,False,,False,none,0.02,,True,True,'M.E.' at 'Georgia Tech': claimed 5 yrs (max expected 3),False,,False
CAND_0094572,104.17,6.0,0,6.0,,,42.0,63.85,2,54.3,61.4,24,0.74,True,93,60,6.6,Data Analyst,Dunder Mifflin,False,,False,none,0.1,,False,False,,False,,False
CAND_0055668,103.94,0.6,0,0.6,,,52.18,58.95,1,80.3,80.3,26,0.63,True,57,120,6.3,Senior Data Engineer,CRED,False,,False,none,0.13,,False,False,,False,,False
CAND_0049668,103.92,9.8,0,9.8,,,45.71,60.8,3,51.8,64.9,26,0.76,True,53,60,6.7,Data Analyst,Razorpay,False,,False,none,0.12,,False,True,'M.Tech' at 'Amity University': claimed 5 yrs (max expected 3); 'B.Sc' at 'VIT Chennai': claimed 5 yrs (max expected 4),False,,False
CAND_0054318,103.86,14.8,0,14.8,,,57.28,67.15,4,65.1,76.1,27,0.87,True,25,60,3.5,AI Research Engineer,BYJU'S,False,,False,none,0.0,,False,True,'M.E.' at 'Jadavpur University': claimed 4 yrs (max expected 3),False,,False
CAND_0002876,103.83,17.0,0,17.0,,,27.34,76.8,1,38.9,38.9,30,0.79,True,146,90,5.7,Software Engineer,Mindtree,False,,False,none,0.12,,False,False,,False,,False
CAND_0031397,103.81,46.2,45,1.2,collaborative filtering,ranking|recommendation,42.82,86.1,1,64.7,64.7,43,0.72,False,61,90,6.6,Junior ML Engineer,Observe.AI,False,,False,none,0.02,,False,True,'M.Tech' at 'SRM Chennai': claimed 5 yrs (max expected 3),False,,False
CAND_0085049,103.74,15.0,0,15.0,,,56.28,37.25,5,51.3,78.9,5,0.59,True,34,60,4.5,Analytics Engineer,Wayne Enterprises,False,,False,none,0.0,,False,False,,False,,False
CAND_0044113,103.65,4.8,0,4.8,,,47.74,59.8,1,72.9,72.9,30,0.23,True,61,90,5.9,Senior Software Engineer,Razorpay,False,,False,none,0.07,,False,False,,False,,False
CAND_0069643,103.57,4.8,0,4.8,,,48.09,61.1,3,54.1,72.3,24,0.81,True,30,90,7.1,Senior Software Engineer,Vedantu,False,,False,none,0.1,,False,False,,False,,False
CAND_0055627,103.45,16.4,0,16.4,,,51.9,65.15,2,69.2,81.0,29,0.76,True,117,60,6.9,Data Analyst,HCL,False,,False,none,0.15,,False,False,,False,,False
CAND_0066610,103.42,30.8,0,30.8,,,52.36,59.95,4,57.6,66.5,28,0.63,False,79,60,6.1,Software Engineer,Tech Mahindra,False,,False,none,0.1,,False,False,,False,,False
CAND_0039587,103.38,4.8,0,4.8,,,28.96,69.1,1,41.6,41.6,30,0.7,True,30,30,6.2,Data Engineer,HCL,False,,False,none,0.03,,False,True,'M.Tech' at 'Tier-3 Engineering College': claimed 4 yrs (max expected 3),False,,False
CAND_0040332,103.19,14.0,0,14.0,,,59.87,33.15,5,64.5,70.3,1,0.5,True,43,30,4.5,Analytics Engineer,Dunder Mifflin,False,,False,none,0.0,,False,True,'M.Sc' at 'RV College of Engineering': claimed 5 yrs (max expected 3),False,,False
CAND_0093839,102.89,11.0,0,11.0,,,54.87,48.8,4,56.7,81.0,21,0.38,True,104,60,5.4,Software Engineer,Pied Piper,False,,False,none,0.07,,False,False,,False,,False
CAND_0011489,102.88,4.6,0,4.6,,,48.24,32.25,2,66.5,68.2,5,0.47,True,67,60,5.8,ML Engineer,Glance,False,,False,none,0.13,,False,False,,False,,False
CAND_0068393,102.79,16.4,0,16.4,,,58.69,67.7,3,73.4,86.6,37,0.62,True,118,60,4.4,Junior ML Engineer,Haptik,False,,False,none,0.07,,False,False,,False,,False
CAND_0087841,102.77,6.0,0,6.0,,,55.72,71.95,1,86.2,86.2,39,0.52,True,34,60,3.7,Senior Software Engineer (ML),Razorpay,False,,False,none,0.03,,False,True,'M.Tech' at 'NIT Trichy': claimed 5 yrs (max expected 3),False,,False
CAND_0072937,102.74,6.0,0,6.0,,,44.84,61.9,2,58.5,67.1,30,0.37,True,80,60,7.6,Senior Software Engineer,Initech,False,,False,none,0.1,,False,False,,False,,False
CAND_0080794,102.72,7.2,0,7.2,,,39.16,75.45,2,51.8,52.3,43,0.49,True,76,90,6.2,AI Research Engineer,Wipro,False,,False,none,0.03,,False,True,'M.Sc' at 'Amity University': claimed 4 yrs (max expected 3),False,,False
CAND_0024203,102.66,54.6,45,9.6,collaborative filtering,ranking|recommendation,60.91,47.15,4,71.4,81.8,19,0.27,True,111,45,4.4,Junior ML Engineer,Razorpay,False,,False,none,0.07,,False,True,'M.Sc' at 'Bharati Vidyapeeth': claimed 5 yrs (max expected 3),False,,False
CAND_0014063,102.63,66.6,45,21.6,collaborative filtering,ranking|recommendation,0.0,51.55,0,0,0,18,0.69,True,80,45,5.4,AI Specialist,Sarvam AI,False,,False,none,0.07,,False,False,,False,,False
CAND_0040407,102.63,6.0,0,6.0,,,46.22,53.15,2,60.0,71.2,20,0.68,True,39,30,5.5,Backend Engineer,Capgemini,False,,False,none,0.08,,False,True,'M.E.' at 'Delhi College of Engineering': claimed 5 yrs (max expected 3),False,,False
CAND_0042359,102.63,19.0,0,19.0,,,40.76,79.6,2,54.4,55.1,39,0.76,False,73,90,6.9,Data Scientist,Aganitha,False,,False,none,0.07,,False,False,,False,,False
CAND_0091845,102.53,4.8,0,4.8,,,53.93,63.8,4,59.9,69.9,29,0.75,True,55,30,6.5,Data Analyst,Mphasis,False,,False,none,0.08,,False,True,'M.E.' at 'Tier-3 Engineering College': claimed 5 yrs (max expected 3),False,,False
CAND_0094728,102.47,16.2,0,16.2,,,64.84,32.0,4,79.7,84.9,8,0.48,False,73,30,6.5,AI Specialist,Swiggy,False,,False,none,0.08,,False,False,,False,,False
CAND_0007567,102.43,5.4,0,5.4,,,54.9,76.65,2,77.4,79.7,30,0.8,True,107,60,6.1,AI Specialist,Niramai,False,,False,none,0.1,,False,True,'M.Tech' at 'Regional Technical Institute': claimed 5 yrs (max expected 3),False,,False
CAND_0021349,102.38,14.2,0,14.2,,,46.25,54.7,3,55.7,59.8,29,0.31,True,34,120,7.8,Data Analyst,Dream11,False,,False,none,0.22,,False,False,,False,,False
CAND_0057369,102.28,20.6,0,20.6,,,28.54,66.25,1,40.9,40.9,27,0.6,True,31,120,3.4,Computer Vision Engineer,Saarthi.ai,False,,False,none,0.07,,False,False,,False,,False
CAND_0023583,102.22,74.2,45,29.2,collaborative filtering,ranking|recommendation,48.72,35.3,2,65.3,73.0,10,0.47,True,110,60,4.1,ML Engineer,Yellow.ai,False,,False,none,0.02,,False,True,'M.E.' at 'Manipal Institute of Technology': claimed 5 yrs (max expected 3),False,,False
CAND_0079386,102.19,15.8,0,15.8,,,59.98,56.0,5,57.5,84.8,29,0.4,True,57,120,3.0,Data Scientist,Swiggy,False,,False,none,0.08,,False,True,'M.Sc' at 'NIT Warangal': claimed 5 yrs (max expected 3),False,,False
CAND_0086012,102.13,4.6,0,4.6,,,50.38,67.15,1,77.3,77.3,29,0.7,True,53,90,5.4,Backend Engineer,Zoho,False,,False,none,0.07,,False,False,,False,,False
CAND_0034849,102.03,26.0,0,26.0,,,40.48,65.55,1,60.8,60.8,41,0.29,True,79,60,3.1,AI Research Engineer,Sarvam AI,False,,False,none,0.02,,False,False,,False,,False
CAND_0057453,101.86,49.0,45,4.0,collaborative filtering,ranking|recommendation,52.24,61.55,1,80.4,80.4,31,0.38,False,37,45,3.9,Computer Vision Engineer,Wipro,False,,False,none,0.07,,False,True,'M.E.' at 'VJTI Mumbai': claimed 4 yrs (max expected 3),False,,False
CAND_0091552,101.81,4.0,0,4.0,,,61.0,58.65,4,72.4,80.2,18,0.72,True,36,60,7.8,Software Engineer,Zomato,False,,False,none,0.13,,False,True,'M.E.' at 'Regional Technical Institute': claimed 4 yrs (max expected 3),False,,False
CAND_0034867,101.73,6.0,0,6.0,,,50.68,40.1,3,60.3,72.8,13,0.63,True,43,30,4.3,Backend Engineer,PhonePe,False,,False,none,0.05,,False,False,,False,,False
CAND_0016923,101.71,4.8,0,4.8,,,58.26,39.15,4,66.3,78.7,10,0.33,True,80,120,7.4,Senior Data Engineer,Cognizant,False,,False,none,0.15,,False,False,,False,,False
CAND_0018704,101.62,15.6,0,15.6,,,42.22,29.9,1,63.7,63.7,1,0.52,True,28,60,8.9,Full Stack Developer,Globex Inc,False,,False,none,0.15,,False,False,,False,,False
CAND_0066309,101.61,54.6,45,9.6,collaborative filtering,ranking|recommendation,46.54,52.25,3,53.3,66.1,25,0.56,False,115,90,5.3,Senior Software Engineer (ML),PharmEasy,False,,False,none,0.05,,False,False,,False,,False
CAND_0060113,101.47,9.6,0,9.6,,,40.18,58.0,1,60.3,60.3,20,0.78,True,69,60,8.8,DevOps Engineer,Swiggy,False,,False,none,0.22,,False,False,,False,,False
CAND_0094799,101.35,0.6,0,0.6,,,55.02,30.3,4,63.4,68.3,4,0.52,True,85,30,6.1,Backend Engineer,Pied Piper,False,,False,none,0.02,,False,False,,False,,False
CAND_0037264,101.29,4.0,0,4.0,,,41.14,65.8,1,61.9,61.9,22,0.77,True,138,60,7.1,Analytics Engineer,Mphasis,False,,False,none,0.1,,False,False,,False,,False
CAND_0099493,101.26,10.0,0,10.0,,,34.0,47.9,1,50.0,50.0,19,0.36,True,32,30,7.9,Java Developer,Infosys,False,,False,none,0.07,,False,False,,False,,False
CAND_0072223,101.08,9.6,0,9.6,,,52.08,55.4,2,73.0,74.3,22,0.48,True,75,90,6.4,Analytics Engineer,Paytm,False,,False,none,0.15,,False,False,,False,,False
CAND_0073204,101.01,16.4,0,16.4,,,43.56,73.05,2,57.4,63.0,25,0.93,True,30,120,3.4,Senior Software Engineer (ML),Swiggy,False,,False,none,0.07,,False,False,,False,,False
CAND_0066791,100.98,10.6,0,10.6,,,56.5,61.5,2,79.1,84.3,30,0.42,True,51,120,5.6,Senior Software Engineer (ML),Krutrim,False,,False,none,0.1,,False,True,'M.E.' at 'VJTI Mumbai': claimed 4 yrs (max expected 3),False,,False
CAND_0001610,100.85,116.0,99,17.0,collaborative filtering,bm25|click-through|elasticsearch|ranking|recommendation|semantic search,0.0,98.85,0,0,0,53,0.57,True,70,90,3.0,Machine Learning Engineer,Dream11,False,,False,moderate,-2.08,Summary says '5.2 years of experience' but profile.years_of_experience=3.0 (contradicts own field),False,False,,False,,False
CAND_0041749,100.82,12.8,0,12.8,,,56.84,43.95,4,62.0,80.2,7,0.6,True,133,30,6.2,Analytics Engineer,Zomato,False,,False,none,0.03,,False,False,,False,,False
CAND_0015746,100.81,15.0,0,15.0,,,55.11,50.7,3,67.8,80.0,24,0.25,True,75,60,4.5,Analytics Engineer,upGrad,False,,False,none,0.0,,False,False,,False,,False
CAND_0042021,100.81,6.0,0,6.0,,,52.72,36.25,2,74.2,75.3,5,0.47,True,75,60,5.1,QA Engineer,Wipro,False,,False,none,0.1,,False,False,,False,,False
CAND_0096409,100.56,58.8,45,13.8,collaborative filtering,ranking|recommendation,58.27,30.5,3,74.7,82.0,3,0.45,False,41,120,4.3,Computer Vision Engineer,Locobuzz,False,,False,none,0.05,,False,False,,False,,False
CAND_0040443,100.55,8.0,0,8.0,,,49.55,56.85,3,57.5,72.7,28,0.48,True,142,30,7.2,Analytics Engineer,upGrad,False,,False,none,0.12,,False,True,'M.E.' at 'IIT Guwahati': claimed 5 yrs (max expected 3),False,,False
CAND_0078429,100.4,8.0,0,8.0,,,61.8,82.85,5,65.0,79.1,42,0.47,False,50,90,3.2,Data Scientist,Freshworks,False,,False,none,0.03,,False,False,,False,,False
CAND_0090201,100.26,3.2,0,3.2,,,50.38,45.2,1,77.3,77.3,12,0.72,True,153,30,8.0,Data Analyst,Accenture,False,,False,none,0.17,,False,False,,False,,False
CAND_0094251,100.22,3.2,0,3.2,,,54.61,28.25,3,65.6,81.9,7,0.25,True,51,60,7.2,Senior Software Engineer,Paytm,False,,False,none,0.12,,False,False,,False,,False
CAND_0005257,100.18,15.0,0,15.0,,,58.55,61.05,4,66.6,79.5,26,0.74,True,123,120,5.2,Senior Data Engineer,Tech Mahindra,False,,False,none,0.03,,False,False,,False,,False
CAND_0021973,100.16,9.6,0,9.6,,,43.72,58.0,1,66.2,66.2,30,0.42,True,49,120,5.1,ML Engineer,Meesho,False,,False,none,0.1,,False,True,'M.E.' at 'SRM University': claimed 5 yrs (max expected 3),False,,False
CAND_0092468,100.12,75.0,45,30.0,collaborative filtering,ranking|recommendation,41.26,57.65,2,53.7,58.9,24,0.34,False,117,120,4.9,Senior Software Engineer (ML),InMobi,False,,False,none,0.07,,False,False,,False,,False
CAND_0026344,100.11,4.8,0,4.8,,,47.86,56.9,3,56.7,65.9,15,0.75,True,136,60,5.8,Software Engineer,Tech Mahindra,False,,False,none,0.05,,False,False,,False,,False
CAND_0077798,100.1,8.6,0,8.6,,,57.95,38.15,5,55.7,78.3,9,0.44,True,52,60,8.0,Software Engineer,Meesho,False,,False,none,0.08,,False,False,,False,,False
CAND_0086460,100.06,9.4,0,9.4,,,55.63,69.95,4,60.9,76.4,30,0.57,False,72,120,6.2,ML Engineer,Meesho,False,,False,none,0.12,,False,False,,False,,False
CAND_0008486,99.76,10.8,0,10.8,,,31.42,50.4,1,45.7,45.7,18,0.59,True,61,60,7.9,Software Engineer,PharmEasy,False,,False,none,0.07,,False,False,,False,,False
CAND_0020344,99.76,17.0,0,17.0,,,63.28,58.95,5,67.7,81.1,26,0.43,True,65,90,4.4,Computer Vision Engineer,Verloop.io,False,,False,none,0.07,,False,True,'M.E.' at 'KIIT University': claimed 4 yrs (max expected 3); 'M.E.' at 'Regional Technical Institute': claimed 5 yrs (max expected 3),False,,False
CAND_0067111,99.72,34.6,0,34.6,,,64.12,33.0,5,68.3,84.1,4,0.65,True,55,120,3.9,ML Engineer,Freshworks,False,,False,none,0.07,,False,False,,False,,False
CAND_0096514,99.6,9.2,0,9.2,,,46.38,49.05,2,63.4,65.2,28,0.2,True,32,60,7.4,Analytics Engineer,Initech,False,,False,none,0.07,,False,True,'M.Sc' at 'Bharati Vidyapeeth': claimed 4 yrs (max expected 3),False,,False
CAND_0007896,99.48,4.8,0,4.8,,,62.6,45.0,5,66.4,80.3,21,0.41,True,57,90,6.0,Data Engineer,Razorpay,False,,False,none,0.08,,False,False,,False,,False
CAND_0091745,99.48,45.6,45,0.6,collaborative filtering,ranking|recommendation,59.07,36.3,3,74.9,85.5,1,0.53,False,42,30,5.9,Junior ML Engineer,Locobuzz,False,,False,none,0.07,,False,True,'M.E.' at 'Thapar University': claimed 4 yrs (max expected 3),False,,False
CAND_0076478,99.47,3.2,0,3.2,,,52.08,50.9,4,55.7,69.1,23,0.41,True,46,90,4.9,Data Analyst,Mindtree,False,,False,none,0.07,,False,False,,False,,False
CAND_0091254,99.44,4.8,0,4.8,,,61.24,55.4,5,62.4,81.3,20,0.53,True,113,60,5.2,AI Research Engineer,Zoho,False,,False,none,0.12,,False,False,,False,,False
CAND_0066179,99.42,10.2,0,10.2,,,54.18,49.55,3,66.3,78.3,13,0.56,True,43,90,4.2,Senior Software Engineer,Vedantu,False,,False,none,0.03,,False,False,,False,,False
CAND_0080302,99.42,15.8,0,15.8,,,51.92,47.7,2,70.0,79.6,23,0.31,True,121,30,6.1,Analytics Engineer,Nykaa,False,,False,none,0.02,,False,False,,False,,False
CAND_0069386,99.37,57.8,45,12.8,collaborative filtering,ranking|recommendation,58.82,38.75,4,68.2,77.8,7,0.66,True,95,90,3.5,ML Engineer,HCL,False,,False,none,0.0,,False,False,,False,,False
CAND_0012798,99.35,60.0,45,15.0,collaborative filtering,ranking|recommendation,53.63,37.15,3,66.9,74.3,7,0.52,False,117,30,5.1,AI Research Engineer,Vedantu,False,,False,none,0.1,,False,False,,False,,False
CAND_0029124,99.34,15.0,0,15.0,,,48.39,61.95,3,51.6,78.7,30,0.32,True,57,60,3.4,Software Engineer,Zoho,False,,False,none,0.07,,False,False,,False,,False
CAND_0047816,99.32,4.8,0,4.8,,,53.93,58.9,5,51.7,66.2,27,0.57,True,72,90,5.4,Backend Engineer,BYJU'S,False,,False,none,0.07,,False,True,'B.Sc' at 'Tier-3 Engineering College': claimed 5 yrs (max expected 4); 'M.Sc' at 'KIIT University': claimed 5 yrs (max expected 3),False,,False
CAND_0047799,99.27,3.2,0,3.2,,,42.34,60.05,1,63.9,63.9,27,0.58,True,52,90,6.1,Analytics Engineer,InMobi,False,,False,none,0.1,,False,False,,False,,False
CAND_0094292,99.2,10.8,0,10.8,,,66.2,74.2,5,72.7,85.6,33,0.53,True,43,60,6.5,AI Specialist,Vedantu,False,,False,none,0.08,,True,True,'M.E.' at 'Georgia Tech': claimed 5 yrs (max expected 3),False,,False
CAND_0092692,99.19,20.4,0,20.4,,,55.97,58.6,4,59.4,81.0,12,0.87,False,42,30,3.2,AI Specialist,Ola,False,,False,none,0.03,,False,False,,False,,False
CAND_0028228,99.16,3.8,0,3.8,,,46.26,47.2,2,58.0,75.4,21,0.23,True,44,90,6.0,Software Engineer,Meesho,False,,False,none,0.08,,False,False,,False,,False
CAND_0015543,99.12,0.6,0,0.6,,,59.38,56.85,4,69.0,79.0,22,0.58,True,29,60,3.1,ML Engineer,upGrad,False,,False,none,0.02,,False,False,,False,,False
CAND_0052744,99.11,5.4,0,5.4,,,43.72,79.6,1,66.2,66.2,39,0.79,True,29,90,4.9,Senior Software Engineer (ML),Niramai,False,,False,none,0.07,,False,True,'M.E.' at 'Chandigarh University': claimed 5 yrs (max expected 3); 'M.Sc' at 'IIT Guwahati': claimed 5 yrs (max expected 3),False,,False
CAND_0013440,99.07,5.4,0,5.4,,,50.81,38.15,4,55.1,63.8,3,0.68,True,131,30,7.2,Senior Data Engineer,upGrad,False,,False,none,0.12,,False,False,,False,,False
CAND_0018240,98.99,4.0,0,4.0,,,40.44,54.55,2,50.8,60.7,27,0.21,True,39,30,7.5,Software Engineer,Globex Inc,False,,False,none,0.17,,False,False,,False,,False
CAND_0041225,98.85,3.2,0,3.2,,,42.04,55.3,2,56.1,58.0,25,0.61,True,41,90,7.4,Backend Engineer,HCL,False,,False,none,0.07,,False,False,,False,,False
CAND_0093006,98.85,4.8,0,4.8,,,50.68,50.7,1,77.8,77.8,22,0.37,True,25,90,4.7,Backend Engineer,Stark Industries,False,,False,none,0.12,,False,False,,False,,False
CAND_0005141,98.82,3.2,0,3.2,,,57.92,37.7,5,56.6,76.5,11,0.59,True,68,30,6.2,Analytics Engineer,TCS,False,,False,none,0.03,,False,False,,False,,False
CAND_0003311,98.72,13.6,0,13.6,,,37.06,35.45,1,55.1,55.1,10,0.35,True,83,30,5.6,Analytics Engineer,Unacademy,False,,False,none,0.1,,False,False,,False,,False
CAND_0050707,98.68,48.2,45,3.2,collaborative filtering,ranking|recommendation,53.63,57.85,3,62.7,82.8,18,0.57,False,101,60,5.3,AI Specialist,Paytm,False,,False,none,0.05,,False,False,,False,,False
CAND_0054319,98.59,21.2,0,21.2,,,50.94,56.45,4,52.6,69.5,29,0.28,True,70,90,4.1,Junior ML Engineer,CRED,False,,False,none,0.02,,False,False,,False,,False
CAND_0066623,98.59,30.8,0,30.8,,,47.69,50.1,3,57.3,63.9,21,0.53,True,30,60,6.3,Senior Data Engineer,Nykaa,False,,False,none,0.05,,False,True,'M.E.' at 'Generic State University': claimed 5 yrs (max expected 3),False,,False
CAND_0074921,98.51,8.0,0,8.0,,,46.66,47.15,3,55.3,62.7,14,0.77,True,29,120,5.3,Senior Data Engineer,Stark Industries,False,,False,none,0.05,,False,False,,False,,False
CAND_0034177,98.45,64.8,45,19.8,collaborative filtering,ranking|recommendation,0.0,88.4,0,0,0,38,0.82,True,46,60,3.6,Senior Software Engineer (ML),Mad Street Den,False,,False,none,0.02,,False,True,'M.E.' at 'RV College of Engineering': claimed 5 yrs (max expected 3),False,,False
CAND_0073418,98.45,14.0,0,14.0,,,48.58,54.95,1,74.3,74.3,24,0.5,True,62,60,3.0,Computer Vision Engineer,Niramai,False,,False,none,0.0,,False,True,'M.Sc' at 'IIT Guwahati': claimed 5 yrs (max expected 3),False,,False
CAND_0001056,98.43,6.0,0,6.0,,,63.38,87.1,4,76.3,84.2,41,0.84,False,99,90,5.1,Computer Vision Engineer,Genpact AI,False,,False,none,0.1,,False,False,,False,,False
CAND_0061550,98.36,3.2,0,3.2,,,55.12,79.35,1,85.2,85.2,40,0.6,True,113,45,5.3,ML Engineer,Infosys,False,,False,none,0.13,,True,False,,False,,False
CAND_0054791,98.34,3.2,0,3.2,,,48.03,37.05,3,51.7,76.8,18,0.3,True,33,60,5.8,Senior Software Engineer,Acme Corp,False,,False,none,0.05,,False,False,,False,,False
CAND_0075502,98.24,23.6,0,23.6,,,53.24,51.3,2,69.5,87.2,21,0.3,True,124,60,3.3,Senior Software Engineer (ML),PharmEasy,False,,False,none,0.13,,False,False,,False,,False
CAND_0066125,98.02,0.6,0,0.6,,,54.5,38.05,4,61.4,69.8,8,0.79,True,53,30,4.6,Mobile Developer,Mphasis,False,,False,none,0.1,,False,False,,False,,False
CAND_0071321,97.82,12.8,0,12.8,,,49.58,57.6,2,66.8,74.4,21,0.59,True,109,60,6.4,Senior Software Engineer,Meesho,False,,False,none,0.07,,False,False,,False,,False
CAND_0004423,97.77,11.0,0,11.0,,,49.65,46.65,3,58.8,70.7,12,0.75,True,74,90,8.5,DevOps Engineer,Accenture,False,,False,none,0.17,,False,False,,False,,False
CAND_0095457,97.75,9.6,0,9.6,,,38.6,69.55,2,49.0,54.9,30,0.54,True,32,60,4.1,Data Scientist,Locobuzz,False,,False,none,0.1,,False,False,,False,,False
CAND_0033405,97.7,25.2,0,25.2,,,63.7,58.8,5,66.5,85.4,18,0.79,True,94,120,4.7,ML Engineer,Sarvam AI,False,,False,none,0.03,,False,False,,False,,False
CAND_0038821,97.65,17.0,0,17.0,,,50.4,76.25,2,63.6,84.9,31,0.81,True,52,120,4.3,AI Specialist,upGrad,False,,False,none,0.05,,False,True,'M.Sc' at 'PES University': claimed 4 yrs (max expected 3),False,,False
CAND_0015760,97.61,18.0,0,18.0,,,52.66,56.95,1,81.1,81.1,19,0.64,True,75,120,4.4,AI Research Engineer,InMobi,False,,False,none,0.07,,False,False,,False,,False
CAND_0016728,97.41,15.6,0,15.6,,,45.86,47.95,2,61.8,65.8,14,0.73,True,79,90,6.1,Senior Software Engineer,Hooli,False,,False,none,0.1,,False,False,,False,,False
CAND_0015522,97.36,4.8,0,4.8,,,52.97,73.25,4,56.0,72.9,30,0.81,True,34,30,2.3,Backend Engineer,PhonePe,False,,False,none,0.05,,False,False,,False,,False
CAND_0045887,97.36,5.4,0,5.4,,,47.82,69.25,2,63.2,72.6,23,0.86,True,25,30,3.0,Data Scientist,PharmEasy,False,,False,none,0.0,,False,True,'M.E.' at 'RV College of Engineering': claimed 5 yrs (max expected 3),False,,False
CAND_0026640,97.35,67.2,45,22.2,collaborative filtering,ranking|recommendation,0.0,72.2,0,0,0,36,0.3,True,33,90,6.1,Computer Vision Engineer,Observe.AI,False,,False,none,0.1,,False,False,,False,,False
